cosine_sim;;;;;
Right_answer;Answer;Evaluation;Category;head_word;cosine_similarity
knife;Oh no;;;oh;-0.0422611869871616
knife;Playful;;;playful;-0.0448855012655258
knife;Playing with a mini wooden sword;;;sword;0.634444773197174
knife;Playing with wooden sword;;;playing;-0.00852624140679836
knife;Punch;;;punch;0.115768291056156
knife;Quick;;;quick;0.0430292189121246
knife;Quick snap;;;snap;0.0541422143578529
knife;Quickly;;;quickly;0.0417344160377979
knife;Quiet;;;quiet;0.0173633731901646
knife;SIGNALING;;;signaling;-0.00640989933162928
knife;SOUND;;;sound;-0.0223114863038063
knife;SPitting;;;spitting;0.0324341282248497
knife;Sawing;;;sawing;0.353116512298584
knife;Scare;;;scare;0.0575049184262753
knife;Sh*t or sugar;;;sh*t;
knife;Sharp;;;sharp;0.408763319253922
knife;Shifting;;;shifting;0.0052833310328424
knife;Shit;;;shit;0.0362658053636551
knife;Shooshing;;;shooshing;
knife;Short blowing;;;blowing;-0.115534827113152
knife;Shush;;;shush;0.000162597469170578
knife;Shushing someone;;;shushing;0.0283733233809471
knife;Shut it;;;shut;0.00818337220698595
knife;Shut up;;;shut;0.00818337220698595
knife;Sickness;;;sickness;-0.0223922431468964
knife;Sign;;;sign;0.00346406060270965
knife;Signal;;;signal;-0.0204373374581337
knife;Silence;;;silence;-0.00447736354544759
knife;Sip;;;sip;-0.0333867631852627
knife;Skipping;;;skipping;-0.0137412073090673
knife;Slingshot;;;slingshot;0.179500341415405
knife;Small blowing;;;blowing;-0.115534827113152
knife;Snoring;;;snoring;-0.0300083681941032
knife;Spin;;;spin;-0.00404003821313381
knife;Spit;;;spit;0.0802551209926605
knife;Spitting;;;spitting;0.0324341282248497
knife;Spitting imitation;;;imitation;0.0815959721803665
knife;Strange low sounds;;;sounds;-0.0176755152642727
knife;Strange sound;;;sound;-0.0223114863038063
knife;Summon;;;summon;-0.0335222072899342
knife;Swearing;;;swearing;0.136030331254005
knife;Swinging a rope;;;swinging;0.0822428241372109
knife;Swoosh;;;swoosh;-0.0127862077206373
knife;Sword;;;sword;0.634444773197174
knife;THROAT SOUND;;;sound;-0.0223114863038063
knife;Tennis;;;tennis;0.0260632559657097
knife;Throw;;;throw;0.0870239064097405
knife;Throwing;;;throwing;0.143600314855576
knife;Throwing punches;;;throwing;0.143600314855576
knife;To spit;;;spit;0.0802551209926605
knife;Uf...um;;;uf;-0.0269817616790533
knife;Up and away;;;up;-0.0158828664571047
knife;Using a knife;;;using;0.101783066987991
knife;Using a wip;;;using;0.101783066987991
knife;Walk steps;;;steps;-0.0272449925541878
knife;Weak;;;weak;-0.0128251016139984
knife;Wet slippers, walking;;;wet;-0.0221653115004301
knife;Whack;;;whack;0.0842118188738823
knife;Whip;;;whip;0.153672352433205
knife;Whip whp whip;;;whip;0.153672352433205
knife;Whipping;;;whipping;0.0778880119323731
knife;Whipping towel;;;towel;0.204297766089439
knife;Whisper;;;whisper;0.0224344693124294
knife;Whistle;;;whistle;-0.0064943372271955
knife;Whoh. Whooh. Whick.;;;whick;
knife;Whoosh;;;whoosh;0.0146567719057202
knife;Windy;;;windy;-0.0849868357181549
knife;adults talking child;;;adults;0.0109206195920706
knife;air sound;;;sound;-0.0223114863038063
knife;angry knocking;;;knocking;-0.0213776957243681
knife;animal drinking;;;drinking;0.0459466129541397
knife;arrows flying by;;;arrows;0.224417686462402
knife;asking for silence;;;asking;0.0162442456930876
knife;athlete;;;athlete;-0.0788262113928795
knife;attempt;;;attempt;-0.0330477468669415
knife;attention;;;attention;0.0526201725006104
knife;badminton;;;badminton;-0.00740776024758816
knife;bark;;;bark;0.0395250134170055
knife;barking;;;barking;-0.0484155416488647
knife;be quiet;;;be;0.00552849425002933
knife;beat box;;;box;0.0546148754656315
knife;bird;;;bird;-6.70311856083572E-05
knife;blacksmith;;;blacksmith;0.223581984639168
knife;blow;;;blow;-0.0432769618928432
knife;blow sound;;;sound;-0.0223114863038063
knife;blowing;;;blowing;-0.115534827113152
knife;boar;;;boar;0.142462864518166
knife;boomerang;;;boomerang;0.153394609689713
knife;bored;;;bored;0.0125789390876889
knife;boxing;;;boxing;-0.0105758914723992
knife;breathe;;;breathe;-0.0105960695073009
knife;breathing;;;breathing;-0.0242900550365448
knife;call atention;;;call;-0.0321239680051804
knife;call someone;;;call;-0.0321239680051804
knife;calling;;;calling;-0.0274356976151466
knife;calling discrete;;;calling;-0.0274356976151466
knife;calling someone;;;calling;-0.0274356976151466
knife;candle;;;candle;0.0558950528502464
knife;catcalling;;;catcalling;-0.0352129191160202
knife;check;;;check;0.0210719872266054
knife;chete;;;chete;
knife;chewing eating;;;chewing;0.0494063012301922
knife;chicken;;;chicken;0.0581847243010998
knife;child spitting;;;spitting;0.0324341282248497
knife;chu chu chuik;;;chuik;
knife;clear throat;;;throat;0.297703713178635
knife;come;;;come;0.00263358512893319
knife;come on;;;come;0.00263358512893319
knife;come or stop;;;come;0.00263358512893319
knife;countdown;;;countdown;-0.0161703806370497
knife;crafting;;;crafting;0.118341691792011
knife;cua cua;;;cua;-0.0251967813819647
knife;cut;;;cut;0.350588291883469
knife;cutting;;;cutting;0.404360473155975
knife;cutting grass;;;cutting;0.404360473155975
knife;cutting through air;;;cutting;0.404360473155975
knife;damn;;;damn;0.0149970976635814
knife;digging;;;digging;0.128942787647247
knife;direction;;;direction;0.0518956705927849
knife;distracted;;;distracted;0.0196389053016901
knife;do it quietly;;;do;-0.0205477550625801
knife;dodge;;;dodge;-0.00274866307154298
knife;dodging;;;dodging;0.0313899740576744
knife;dog;;;dog;0.0194999407976866
knife;dog barking;;;barking;-0.0484155416488647
knife;dog sound;;;sound;-0.0223114863038063
knife;don't know;;;know;0.027062363922596
knife;dont know;;;know;0.027062363922596
knife;door knock;;;knock;-0.0156995598226786
knife;draw attention;;;draw;0.113928437232971
knife;drop;;;drop;0.130500510334969
knife;duck;;;duck;0.0622632838785648
knife;ducks;;;ducks;0.0108523545786738
knife;duel;;;duel;0.145534828305244
knife;eating;;;eating;0.0885491818189621
knife;everybody;;;everybody;0.010565809905529
knife;excersise;;;excersise;-0.0830543860793114
knife;excited;;;excited;-0.0037329220212996
knife;exercise;;;exercise;-0.0668341293931007
knife;exercising;;;exercising;-0.054161224514246
knife;fast;;;fast;0.0240035690367222
knife;fast movement;;;movement;-0.075387753546238
knife;fast movement of a stick;;;stick;0.281283795833588
knife;fast swings;;;swings;0.0285438075661659
knife;fast whips;;;whips;0.13986474275589
knife;faster;;;faster;0.0317444242537022
knife;fight;;;fight;0.102231577038765
knife;fight sound mimic;;;fight;0.102231577038765
knife;fighting;;;fighting;0.113666169345379
knife;fighting chops;;;fighting;0.113666169345379
knife;finish;;;finish;-0.0109334196895361
knife;flew;;;flew;0.0573482140898705
knife;flip;;;flip;0.0667019933462143
knife;fly;;;fly;-0.00322814891114831
knife;flying;;;flying;0.0397905297577381
knife;flying.;;;flying;0.0397905297577381
knife;frog;;;frog;-0.0151654435321689
knife;game;;;game;0.0315363854169846
knife;getting the attention of someone;;;getting;-0.00746764754876494
knife;go away;;;go;0.023021774366498
knife;go head;;;go;0.023021774366498
knife;goow goow weeck;;;goow;
knife;guic;;;guic;
knife;gun;;;gun;0.427488505840302
knife;heat;;;heat;-0.0139622464776039
knife;heet;;;heet;
knife;hey;;;hey;-0.0352425836026669
knife;hhhgtp;;;hhhgtp;
knife;hic up;;;hic;-0.0758652091026306
knife;hiss;;;hiss;-0.0905280560255051
knife;hissing nasally;;;hissing;-0.0192844402045012
knife;hit;;;hit;0.0250850878655911
knife;hit-uh;;;hit;0.0250850878655911
knife;hitting something;;;hitting;0.0663261562585831
knife;hoo-hoo-hoo-hoot;;;hoo;-0.0887827053666115
knife;horse;;;horse;0.0334620364010334
knife;hu hu huick;;;hu;-0.00714293355122209
knife;huick;;;huick;
knife;huigh;;;huigh;
knife;hum hum hum whum;;;hum;-0.0917899757623673
knife;hush;;;hush;-0.0109039656817913
knife;hwho whoo wheek;;;wheek;-0.107771173119545
knife;i dont know;;;know;0.027062363922596
knife;imitation whip sound;;;whip;0.153672352433205
knife;injection;;;injection;0.0262966137379408
knife;jumping;;;jumping;-0.00620059389621019
knife;jumping rope;;;rope;0.182122513651848
knife;knife fight;;;fight;0.102231577038765
knife;kung fu fighting;;;fu;0.0617485865950584
knife;lasso;;;lasso;0.1592106372118
knife;lasso beat;;;beat;0.0156148839741945
knife;lifting heavy weight;;;lifting;-0.00424268748611212
knife;marching;;;marching;0.0471501499414444
knife;martial arts;;;arts;0.110419206321239
knife;mouse;;;mouse;0.0087906438857317
knife;mouth sounds;;;sounds;-0.0176755152642727
knife;movement;;;movement;-0.075387753546238
knife;moving fast;;;moving;-0.00790116563439369
knife;nice try;;;try;-0.0120005682110786
knife;noise;;;noise;0.00187951361294836
knife;nudge;;;nudge;0.0295827891677618
knife;nunchucks;;;nunchucks;0.357857137918472
knife;oil spill;;;spill;-0.0801040679216385
knife;open;;;open;0.0580342374742031
knife;pay attention;;;pay;0.0304131489247084
knife;phet;;;phet;
knife;pig sound;;;sound;-0.0223114863038063
knife;playfulness;;;playfulness;-0.0278488285839558
knife;pond;;;pond;0.059529822319746
knife;pss;;;pss;0.0364608392119408
knife;psst;;;psst;-0.0182723477482796
knife;pst!;;;pst;0.0503056272864342
knife;pulling out;;;pulling;0.108806826174259
knife;punches sound;;;sound;-0.0223114863038063
knife;punching;;;punching;0.143641874194145
knife;push;;;push;0.0520498380064964
knife;qua qua quick;;;qua;-0.0621511898934841
knife;quack quack;;;quack;-0.0367146767675877
knife;quack quack quack;;;quack;-0.0367146767675877
knife;quacking;;;quacking;-0.0175821837037802
knife;quick;;;quick;0.0430292189121246
knife;quiet;;;quiet;0.0173633731901646
knife;quiet down;;;quiet;0.0173633731901646
knife;random;;;random;0.0277690216898918
knife;reload;;;reload;0.128365993499756
knife;reverse cough;;;cough;-0.0552802532911301
knife;rope swinging;;;swinging;0.0822428241372109
knife;running;;;running;0.0151165639981627
knife;sand something;;;sand;0.0213400572538376
knife;scared;;;scared;0.0823652148246765
knife;scchct;;;scchct;
knife;schip;;;schip;
knife;scrape;;;scrape;0.242591947317123
knife;seethe;;;seethe;-0.00752990739420056
knife;shake the stick;;;shake;-0.0556019358336926
knife;sheeth;;;sheeth;
knife;shh;;;shh;-0.0158907044678926
knife;shhheet;;;shhheet;
knife;shhing;;;shhing;
knife;shisssst;;;shisssst;
knife;shit;;;shit;0.0362658053636551
knife;shito;;;shito;0.07842156291008
knife;shoo away;;;shoo;0.00808490999042988
knife;shooting arrow;;;shooting;0.171761348843575
knife;shush;;;shush;0.000162597469170578
knife;shushing;;;shushing;0.0283733233809471
knife;shut;;;shut;0.00818337220698595
knife;shut up;;;shut;0.00818337220698595
knife;shutting up;;;shutting;-0.0037345529999584
knife;sigh;;;sigh;-0.0436635240912437
knife;signaling;;;signaling;-0.00640989933162928
knife;silence;;;silence;-0.00447736354544759
knife;sip;;;sip;-0.0333867631852627
knife;sit;;;sit;-0.082721047103405
knife;siuuut;;;siuuut;
knife;slap;;;slap;0.0221429821103811
knife;slashes;;;slashes;0.348457902669907
knife;slashing sound;;;slashing;0.381972134113312
knife;slashing sounds;;;slashing;0.381972134113312
knife;slaying;;;slaying;0.156148642301559
knife;slice;;;slice;0.383463233709335
knife;slicing;;;slicing;0.558151066303253
knife;slide;;;slide;0.157888323068619
knife;sliding open;;;sliding;0.149900928139687
knife;slient;;;slient;
knife;slip;;;slip;0.0949727892875671
knife;slurp;;;slurp;-0.0367730557918549
knife;small dog;;;dog;0.0194999407976866
knife;small mammal;;;mammal;-0.0577687621116638
knife;small spray can;;;spray;0.0940294340252876
knife;sneeze;;;sneeze;-0.0682357400655747
knife;snip;;;snip;0.244181752204895
knife;soda;;;soda;0.0329614728689194
knife;something whiffing;;;something;0.0970152392983437
knife;speakng td someone;;;speakng;
knife;speed, fast, avoiding;;;avoiding;-0.00562041718512774
knife;spinning;;;spinning;0.0380004085600376
knife;spit;;;spit;0.0802551209926605
knife;spiting;;;spiting;
knife;spitting;;;spitting;0.0324341282248497
knife;spitting out sound;;;spitting;0.0324341282248497
knife;spittle;;;spittle;-0.00243482459336519
knife;squeeky shoes;;;shoes;0.0186111815273762
knife;stabbing;;;stabbing;0.587010085582733
knife;stay there;;;stay;-0.0105166975408793
knife;stick;;;stick;0.281283795833588
knife;stop it;;;stop;-0.00648967269808054
knife;strap in air;;;strap;0.193505123257637
knife;stress relief;;;relief;-0.0703750252723694
knife;swallow;;;swallow;0.0218563489615917
knife;swatting;;;swatting;0.049335278570652
knife;swear;;;swear;0.113653302192688
knife;swearing;;;swearing;0.136030331254005
knife;sweep;;;sweep;0.0105527341365814
knife;swinging;;;swinging;0.0822428241372109
knife;swinging a bat;;;swinging;0.0822428241372109
knife;swinging a racket;;;swinging;0.0822428241372109
knife;swinging a sword;;;swinging;0.0822428241372109
knife;swinging rope;;;swinging;0.0822428241372109
knife;swinging something;;;swinging;0.0822428241372109
knife;swinging, hitting;;;swinging;0.0822428241372109
knife;swiping;;;swiping;0.119060732424259
knife;swirling;;;swirling;0.0384522825479507
knife;swish;;;swish;0.0498692393302918
knife;swishing;;;swishing;0.0633963569998741
knife;swoosh;;;swoosh;-0.0127862077206373
knife;sword;;;sword;0.634444773197174
knife;sword swings;;;swings;0.0285438075661659
knife;sword swoosh;;;swoosh;-0.0127862077206373
knife;sword/weapon sound;;;weapon;0.501135468482971
knife;tch;;;tch;0.0118548674508929
knife;tear;;;tear;0.059444572776556
knife;telling secrets;;;telling;0.0440523661673069
knife;throw;;;throw;0.0870239064097405
knife;throwing;;;throwing;0.143600314855576
knife;throwing discus;;;throwing;0.143600314855576
knife;throwing object;;;throwing;0.143600314855576
knife;throwing punches;;;throwing;0.143600314855576
knife;throwing something;;;throwing;0.143600314855576
knife;tiredness, feeling exhausted;;;tiredness;-0.0467720665037632
knife;to play;;;play;-0.0288684461265802
knife;train;;;train;0.00226336228661239
knife;training;;;training;0.0243970602750778
knife;trick;;;trick;0.0928887948393822
knife;tsst.. psst;;;tsst;
knife;turning knob;;;turning;0.0861023440957069
knife;uhuh uhic;;;uhic;
knife;uhuouh;;;uhuouh;
knife;unclear;;;unclear;-0.018335722386837
knife;vum vum;;;vum;0.0272970758378506
knife;waak waak waak;;;waak;
knife;wait;;;wait;0.0135347153991461
knife;walk;;;walk;-0.00340280984528363
knife;walking;;;walking;0.0311299934983253
knife;warm up;;;warm;-0.0756544917821884
knife;water coming out;;;coming;-0.0304486900568008
knife;wauauwaus;;;wauauwaus;
knife;waving something quickly in the air;;;air;-0.0281546395272017
knife;wchwchwch;;;wchwchwch;
knife;weak;;;weak;-0.0128251016139984
knife;weapon;;;weapon;0.501135468482971
knife;weapon stick;;;stick;0.281283795833588
knife;weapon swing;;;swing;0.0278184469789267
knife;weeet;;;weeet;
knife;wheeze;;;wheeze;-0.0681465938687325
knife;whew whew whick;;;whick;
knife;whip;;;whip;0.153672352433205
knife;whip whip;;;whip;0.153672352433205
knife;whip whip whip;;;whip;0.153672352433205
knife;whipping;;;whipping;0.0778880119323731
knife;whips;;;whips;0.13986474275589
knife;whisper;;;whisper;0.0224344693124294
knife;whispering;;;whispering;0.0260426066815853
knife;whistling;;;whistling;0.0108302151784301
knife;who;;;who;-0.0140087632462382
knife;who who who;;;who;-0.0140087632462382
knife;whock whock whock whock;;;whock;
knife;whoo whoo wick;;;wick;0.0564913786947727
knife;whoo-whoo-week;;;week;-0.01618099398911
knife;whoop whoop whoop;;;whoop;-0.0660908594727516
knife;whoop whoop whoop whoop;;;whoop;-0.0660908594727516
knife;whooping sounds;;;sounds;-0.0176755152642727
knife;whoosh;;;whoosh;0.0146567719057202
knife;whoosing;;;whoosing;
knife;whoowhhowhoo;;;whoowhhowhoo;
knife;whoowhoowhoowhoo;;;whoowhoowhoowhoo;
knife;whowhick;;;whowhick;
knife;wind;;;wind;-0.0686959102749825
knife;wind up hit;;;wind;-0.0686959102749825
knife;windy;;;windy;-0.0849868357181549
knife;wit wit wit haa;;;haa;-0.018080597743392
knife;wo wo wo wo;;;wo;0.0456943772733212
knife;work out;;;work;0.041030764579773
knife;working;;;working;0.0282007437199354
knife;wowohuic;;;wowohuic;
knife;zip;;;zip;0.00613904278725386
knife;zip it;;;zip;0.00613904278725386
knife;zoom zoom zoom;;;zoom;-0.0273269899189472
knife;“Shush!”;;;shush;0.000162597469170578
knife;;;;nan;0.0700288191437721
dull;*snore*;;;snore;0.158479407429695
dull;Ahhhh;;;ahhhh;0.0158879216760397
dull;Alarm;;;alarm;-0.0131395058706403
dull;Anger;;;anger;-0.00769417593255639
dull;Annoyed;;;annoyed;0.171228229999542
dull;Annoying;;;annoying;0.36929926276207
dull;Bear;;;bear;-0.0222879443317652
dull;Bewildered;;;bewildered;0.107176095247269
dull;Big boat;;;boat;-0.0196085590869188
dull;Big train;;;train;-0.00218080938793719
dull;Bone;;;bone;0.0328651256859303
dull;Booing or getting bored;;;booing;-0.0179470796138048
dull;Boom;;;boom;-0.0233899168670177
dull;Booo;;;booo;0.110471084713936
dull;Bore;;;bore;0.324807733297348
dull;Bored;;;bored;0.480028629302979
dull;Bored sound, groan;;;sound;0.118625544011593
dull;Boredom;;;boredom;0.397092461585999
dull;Boring;;;boring;0.773113965988159
dull;Boted;;;boted;
dull;Boy;;;boy;-0.0488968305289745
dull;Brother;;;brother;0.0281482227146626
dull;COW;;;cow;0.0119070122018456
dull;Calling;;;calling;-0.040786799043417
dull;Confusion;;;confusion;0.0393907614052296
dull;Count;;;count;-0.0171768330037594
dull;Cow;;;cow;0.0119070122018456
dull;DASHA;;;dasha;-0.0925123244524002
dull;Dance;;;dance;-0.0239835102111101
dull;Dasha;;;dasha;-0.0925123244524002
dull;Disatisfied;;;disatisfied;
dull;Disgust;;;disgust;0.048873495310545
dull;Dislike;;;dislike;0.0962544530630112
dull;Doe sho;;;doe;-0.00852704513818026
dull;Don't go there;;;go;0.0138258328661323
dull;Don't think so;;;think;-0.00060332816792652
dull;Doooo;;;doooo;
dull;Doorbell;;;doorbell;0.0144740948453546
dull;Douche;;;douche;0.0451524816453457
dull;Doughshow;;;doughshow;
dull;Duh, sure;;;duh;0.0389526337385178
dull;Dull shoe;;;shoe;-0.0219794865697622
dull;Dumb;;;dumb;0.326371192932129
dull;Dushu;;;dushu;
dull;Eat;;;eat;-0.0393650978803635
dull;Eee;;;eee;-0.0414033755660057
dull;Ewwww;;;ewwww;
dull;Explision;;;explision;
dull;Give up;;;give;0.0342901647090912
dull;Give warning;;;give;0.0342901647090912
dull;Greeting;;;greeting;-0.0330958478152752
dull;Groan;;;groan;0.146443516016006
dull;Grunting;;;grunting;0.0978958308696747
dull;Gurl;;;gurl;-0.0968128517270088
dull;Harmonizing;;;harmonizing;-0.00534015940502286
dull;Hey;;;hey;-0.0256958287209272
dull;Humming;;;humming;0.125416129827499
dull;Imitating  a sound;;;imitating;0.0461025051772594
dull;Indifferent;;;indifferent;0.359443187713623
dull;Just woke up;;;woke;0.0660931766033173
dull;Like russian language;;;like;0.0994078069925308
dull;Listless;;;listless;0.545729517936707
dull;Look!;;;look;0.091920018196106
dull;Masculine whining;;;whining;0.12914265692234
dull;Meditate;;;meditate;0.0585796982049942
dull;Meditation;;;meditation;0.0885485783219338
dull;Men’s mooo;;;men;-0.059341199696064
dull;Negative;;;negative;0.139997065067291
dull;No sure;;;sure;-0.0252009350806475
dull;Not;;;not;0.0936513543128967
dull;Not again;;;again;-0.0135556552559137
dull;Not good;;;good;0.0981986820697784
dull;Not sure;;;sure;-0.0252009350806475
dull;Obviously;;;obviously;-0.00975221022963524
dull;Oh!;;;oh;0.00242314860224724
dull;Old;;;old;0.071832686662674
dull;Ommm;;;ommm;
dull;One, two? Counting? Don't know;;;counting;-0.0450798124074936
dull;Pronouncing a name;;;pronouncing;-0.00839945953339338
dull;Puzzled;;;puzzled;0.0688203945755959
dull;Rain;;;rain;0.0960851982235909
dull;Realising something;;;realising;-0.006832679733634
dull;Realization;;;realization;0.0173733457922936
dull;Rest;;;rest;0.121224448084831
dull;Roar;;;roar;0.0622120723128319
dull;SING;;;sing;0.00716171739622951
dull;SLEEP;;;sleep;0.0649469494819641
dull;Sheep;;;sheep;0.00457664672285318
dull;Ship sailing;;;sailing;0.00750543083995581
dull;Sick person;;;person;0.0444195196032524
dull;Sickness;;;sickness;0.025168389081955
dull;Sigh;;;sigh;0.111805073916912
dull;Sighimg;;;sighimg;
dull;Sighing;;;sighing;0.0967181995511055
dull;Sing;;;sing;0.00716171739622951
dull;Singer;;;singer;-0.00389839475974441
dull;Singing;;;singing;0.0130901848897338
dull;Singing, bass;;;singing;0.0130901848897338
dull;Sleep;;;sleep;0.0649469494819641
dull;Sleeping;;;sleeping;0.0100722415372729
dull;Sleepy;;;sleepy;0.284760445356369
dull;Snarl;;;snarl;0.0694826617836952
dull;Snoaring;;;snoaring;
dull;Snore;;;snore;0.158479407429695
dull;Snoring;;;snoring;0.103379189968109
dull;Song beginning;;;beginning;0.0310912225395441
dull;Speechless, awestruck;;;awestruck;0.00902929808944464
dull;Spelling;;;spelling;-0.0390216410160065
dull;Steady. Chant;;;steady;0.145758152008057
dull;Sylable of words;;;sylable;
dull;Talk;;;talk;0.056818176060915
dull;Tasty;;;tasty;0.0818965956568718
dull;The shelf;;;shelf;0.042245376855135
dull;The shore;;;shore;-0.00959434919059277
dull;Think;;;think;-0.00060332816792652
dull;Thinking;;;thinking;0.021795941516757
dull;This one;;;one;0.0243661683052778
dull;Tired;;;tired;0.348479866981506
dull;Uhhhhnm;;;uhhhhnm;
dull;Unbothered;;;unbothered;0.165619015693665
dull;Understand;;;understand;-0.0471782274544239
dull;Understanding;;;understanding;-0.0758179873228073
dull;Unsure;;;unsure;0.0411009229719639
dull;Usher;;;usher;0.0242485031485558
dull;Weird;;;weird;0.137912154197693
dull;Women’s  inarticulate sounds;;;sounds;0.153608128428459
dull;Word;;;word;0.0110974293202162
dull;Wow;;;wow;0.0179960448294878
dull;Yes sure;;;sure;-0.0252009350806475
dull;Yes, sure;;;sure;-0.0252009350806475
dull;aaarrgghh;;;aaarrgghh;
dull;adults talking child;;;adults;0.0117361322045326
dull;affection;;;affection;-0.0781952887773514
dull;aggggh;;;aggggh;
dull;agree;;;agree;0.0134438155218959
dull;agreeance;;;agreeance;-0.0366842374205589
dull;agreeing silently;;;agreeing;-0.0547450669109821
dull;ahh;;;ahh;-0.000891239615157247
dull;alert;;;alert;-0.0157524142414331
dull;alien;;;alien;0.0164638720452786
dull;amazement;;;amazement;0.0193052031099796
dull;angry cat;;;cat;-0.0355193354189396
dull;animal;;;animal;-0.0304875578731298
dull;annoyed;;;annoyed;0.171228229999542
dull;annoyed but ok;;;annoyed;0.171228229999542
dull;annoyed, bored;;;annoyed;0.171228229999542
dull;baby;;;baby;-0.0725762397050858
dull;background noise;;;noise;0.12570920586586
dull;ballet;;;ballet;-0.0232931636273861
dull;baloon;;;baloon;0.0130197396501899
dull;baritone;;;baritone;0.0218587573617697
dull;bass moan;;;moan;0.137595549225807
dull;begging;;;begging;-0.0590690225362778
dull;being bored;;;bored;0.480028629302979
dull;being grumpy;;;being;0.0168726649135351
dull;bell;;;bell;-0.00921993050724268
dull;bells;;;bells;0.0184905398637056
dull;big animal;;;animal;-0.0304875578731298
dull;blowing with mouth sound;;;blowing;-0.0305028297007084
dull;bochan boo;;;boo;-0.0558758154511452
dull;bohhhhhww;;;bohhhhhww;
dull;bong;;;bong;-0.0495710745453835
dull;boom;;;boom;-0.0233899168670177
dull;booooong;;;booooong;
dull;booooooooooom;;;booooooooooom;
dull;bored;;;bored;0.480028629302979
dull;bored confirmation;;;confirmation;-0.00641363486647606
dull;boredom;;;boredom;0.397092461585999
dull;boring;;;boring;0.773113965988159
dull;bothersome;;;bothersome;0.338624268770218
dull;brains;;;brains;0.0814235210418701
dull;brand;;;brand;0.00288140960037708
dull;breathing;;;breathing;0.0502106435596943
dull;budda sound;;;sound;0.118625544011593
dull;buh;;;buh;-0.0290490910410881
dull;burp;;;burp;-0.0135066537186503
dull;buuooooooooo;;;buuooooooooo;
dull;buuuuh;;;buuuuh;
dull;buuuuurm;;;buuuuurm;
dull;buuuuuuuuu;;;buuuuuuuuu;
dull;buzzing;;;buzzing;0.159080684185028
dull;calling someone;;;calling;-0.040786799043417
dull;calm explanation;;;explanation;0.0158904753625393
dull;cannot understand;;;understand;-0.0471782274544239
dull;chanting;;;chanting;0.00508622033521533
dull;clock;;;clock;-0.0212508942931891
dull;closing door;;;door;-0.00735843041911721
dull;come in;;;come;-0.0356170795857906
dull;complaint;;;complaint;0.0430488251149654
dull;confused;;;confused;0.140743628144264
dull;confusion;;;confusion;0.0393907614052296
dull;contempt;;;contempt;0.030487148091197
dull;counting;;;counting;-0.0450798124074936
dull;counting in another language;;;counting;-0.0450798124074936
dull;cow;;;cow;0.0119070122018456
dull;cow moo;;;moo;-0.0289262104779482
dull;cow's expression;;;cow;0.0119070122018456
dull;creak or moan;;;creak;0.131262794137001
dull;da sure;;;sure;-0.0252009350806475
dull;danger;;;danger;-0.0668235868215561
dull;dasha;;;dasha;-0.0925123244524002
dull;de je;;;je;-0.0390802696347237
dull;deep throughts;;;throughts;
dull;deixa;;;deixa;
dull;dejection;;;dejection;0.165339276194572
dull;deny;;;deny;-0.0446202717721462
dull;der sher;;;sher;0.0115008279681206
dull;different language;;;language;-0.0223559755831957
dull;dim bell;;;bell;-0.00921993050724268
dull;disagree;;;disagree;0.0199876129627228
dull;disapproval;;;disapproval;-0.02058145403862
dull;disbelief;;;disbelief;0.0310872830450535
dull;discontempt;;;discontempt;
dull;discontent;;;discontent;0.0276298336684704
dull;disgust;;;disgust;0.048873495310545
dull;disgusting;;;disgusting;0.163642168045044
dull;dismissive;;;dismissive;0.185725226998329
dull;disturbed;;;disturbed;0.142466008663178
dull;do show;;;show;0.0430036745965481
dull;do so;;;do;0.0340682826936245
dull;doe not want;;;want;0.0108052091673017
dull;dog;;;dog;-0.0164818204939365
dull;don't feel like it;;;feel;0.105516746640205
dull;don't know;;;know;-0.0587270744144917
dull;don't show;;;show;0.0430036745965481
dull;dont know;;;know;-0.0587270744144917
dull;doo...show;;;doo;-0.0392214730381966
dull;doom;;;doom;0.106365337967873
dull;door bell;;;bell;-0.00921993050724268
dull;dosha;;;dosha;-0.0576087832450867
dull;dosho;;;dosho;
dull;doshou;;;doshou;
dull;doubt;;;doubt;-0.0181810017675161
dull;doucha;;;doucha;
dull;douchou;;;douchou;
dull;droning sound;;;droning;0.438471168279648
dull;drowsy;;;drowsy;0.320878773927689
dull;drunk;;;drunk;0.0646194070577622
dull;du-shu;;;du;-0.0279792882502079
dull;duche;;;duche;
dull;ducher;;;ducher;
dull;duh;;;duh;0.0389526337385178
dull;duh shu;;;duh;0.0389526337385178
dull;duh shuh;;;duh;0.0389526337385178
dull;dulceee;;;dulceee;
dull;dullness;;;dullness;0.569012582302094
dull;dummy, idiot;;;dummy;0.040679331868887
dull;dusher;;;dusher;
dull;duuushuuu;;;duuushuuu;
dull;eehh;;;eehh;
dull;ehhh;;;ehhh;0.123806864023209
dull;ehhh (realisation);;;ehhh;0.123806864023209
dull;eighteen;;;eighteen;-0.0327112972736359
dull;engine;;;engine;0.00298806116916239
dull;entrails;;;entrails;0.0185903701931238
dull;entranced;;;entranced;0.0568177290260792
dull;euuurgh;;;euuurgh;
dull;exhaustion;;;exhaustion;0.131714433431625
dull;explaining;;;explaining;-0.0483358614146709
dull;fat;;;fat;0.0508102774620056
dull;feeling of understanding;;;feeling;0.106877870857716
dull;flatulence;;;flatulence;0.0271262023597956
dull;french;;;french;-0.0680644288659096
dull;girl;;;girl;-0.0276010520756245
